activation,allele,allele_size,embedding_input_dim,embedding_output_dim,fit_time,impute,imputed_size,layer_sizes,model_params,test_auc,test_f1,test_tau,train_auc,train_f1,train_size,train_tau,layer0_size
tanh,Mamu-A01,823,21,10,1.67936086655,True,9354.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.651314371903,0.0,,0.605478448451,0.0,548,,128
tanh,Mamu-A01,823,21,32,1.2992939949,True,9354.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.651314371903,0.0,,0.605478448451,0.0,548,,4
tanh,Mamu-A01,823,21,32,1.42967486382,True,9354.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.651314371903,0.0,,0.605478448451,0.0,548,,8
tanh,Mamu-A01,823,21,32,1.50926995277,True,9354.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.651314371903,0.0,,0.605478448451,0.0,548,,16
tanh,Mamu-A01,823,21,32,2.19251799583,True,9354.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.651314371903,0.0,,0.605478448451,0.0,548,,64
tanh,Mamu-A01,823,21,32,3.16238594055,True,9354.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.651314371903,0.0,,0.605478448451,0.0,548,,128
tanh,Mamu-A01,823,21,64,2.32328510284,True,9354.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.651314371903,0.0,,0.605478448451,0.0,548,,4
tanh,Mamu-A01,823,21,64,2.1927421093,True,9354.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.651314371903,0.0,,0.605478448451,0.0,548,,8
tanh,Mamu-A01,823,21,64,2.45034813881,True,9354.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.651314371903,0.0,,0.605478448451,0.0,548,,16
tanh,Mamu-A01,823,21,64,3.49809217453,True,9354.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.651314371903,0.0,,0.605478448451,0.0,548,,64
tanh,Mamu-A01,823,21,64,4.77874112129,True,9354.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.651314371903,0.0,,0.605478448451,0.0,548,,128
tanh,Mamu-A01,823,21,128,3.42302393913,True,9354.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.651314371903,0.0,,0.605478448451,0.0,548,,4
tanh,Mamu-A01,823,21,128,3.56745100021,True,9354.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.651314371903,0.0,,0.605478448451,0.0,548,,8
tanh,Mamu-A01,823,21,128,3.92685484886,True,9354.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.651314371903,0.0,,0.605478448451,0.0,548,,16
tanh,Mamu-A01,823,21,128,5.86987495422,True,9354.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.651314371903,0.0,,0.605478448451,0.0,548,,64
tanh,Mamu-A01,823,21,128,8.81189799309,True,9354.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.651314371903,0.0,,0.605478448451,0.0,548,,128
tanh,Mamu-A01,823,21,5,0.442859888077,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.796972635208,0.757062146893,0.434776086289,0.953464392799,0.914285714286,548,0.691559888249,4
tanh,Mamu-A01,823,21,5,0.438689231873,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.785391079509,0.779141104294,0.424392249554,0.947345570977,0.896226415094,548,0.647356951611,8
tanh,Mamu-A01,823,21,5,0.506206035614,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.719726352079,0.679867986799,0.343957866557,0.958117953519,0.898412698413,548,0.68623602858,16
tanh,Mamu-A01,823,21,5,0.684725999832,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.806722689076,0.761290322581,0.446504979596,0.961984614758,0.918660287081,548,0.700311067246,64
tanh,Mamu-A01,823,21,5,0.933852910995,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 5, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.756302521008,0.730538922156,0.389582185475,0.959121928718,0.915094339623,548,0.700487174564,128
tanh,Mamu-A01,823,21,10,0.502948999405,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.796918767507,0.769230769231,0.441070951046,0.961184148046,0.919871794872,548,0.718124999725,4
tanh,Mamu-A01,823,21,10,0.577630996704,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.815449256626,0.785498489426,0.469586150369,0.965661334744,0.916271721959,548,0.726429137071,8
tanh,Mamu-A01,823,21,10,0.599322080612,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.826599870718,0.80118694362,0.482606297985,0.966041217252,0.919175911252,548,0.733216042145,16
tanh,Mamu-A01,823,21,10,0.894773960114,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.822936867055,0.776470588235,0.47259907709,0.966054784485,0.916932907348,548,0.726117562586,64
tanh,Mamu-A01,823,21,10,1.17236804962,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 10, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.829508726568,0.809523809524,0.492505914354,0.966081918949,0.915309446254,548,0.7299377367,128
tanh,Mamu-A01,823,21,32,0.845999956131,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.802682611506,0.766570605187,0.450540149311,0.97567395227,0.928457869634,548,0.749892050419,4
tanh,Mamu-A01,823,21,32,0.88144493103,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.822182719242,0.788235294118,0.48196067083,0.978631608938,0.9341894061,548,0.760350115723,8
tanh,Mamu-A01,823,21,32,0.96959400177,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.811570782159,0.766233766234,0.46436733087,0.974697111536,0.921824104235,548,0.746776305575,16
tanh,Mamu-A01,823,21,32,1.43797707558,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.813563887093,0.758620689655,0.46248425167,0.977586932042,0.932038834951,548,0.749485648918,64
tanh,Mamu-A01,823,21,32,2.0523109436,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 32, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.816742081448,0.788990825688,0.474589760816,0.97751909588,0.939102564103,548,0.749133434283,128
tanh,Mamu-A01,823,21,64,1.27287793159,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.816418875242,0.780487804878,0.48083082331,0.982715345897,0.944805194805,548,0.781117232445,4
tanh,Mamu-A01,823,21,64,1.34623789787,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.797726783021,0.777108433735,0.446343572807,0.988277911189,0.949756888169,548,0.801410214083,8
tanh,Mamu-A01,823,21,64,1.4512360096,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.80758457229,0.792569659443,0.464421133133,0.984451951646,0.944444444444,548,0.789638117258,16
tanh,Mamu-A01,823,21,64,2.29222583771,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [64]}",0.807207498384,0.779761904762,0.460654974732,0.983583648771,0.9376,548,0.776430068462,64
tanh,Mamu-A01,823,21,64,3.33252906799,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 64, 'embedding_input_dim': 21, 'layer_sizes': [128]}",0.814048696402,0.795180722892,0.475127783445,0.980585290407,0.936708860759,548,0.760499129607,128
tanh,Mamu-A01,823,21,128,2.27553892136,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [4]}",0.80758457229,0.794202898551,0.453929691873,0.98974317229,0.950464396285,548,0.82244826514,4
tanh,Mamu-A01,823,21,128,2.37429285049,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [8]}",0.797188106012,0.785714285714,0.448172849745,0.996513221268,0.977272727273,548,0.849379137967,8
tanh,Mamu-A01,823,21,128,2.50502705574,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 128, 'embedding_input_dim': 21, 'layer_sizes': [16]}",0.81162464986,0.77811550152,0.470985009204,0.996757431452,0.972712680578,548,0.867572378514,16
