,activation,allele,allele_size,embedding_output_dim,fit_time,impute,imputed_size,layer_sizes,model_params,test_auc,test_f1,test_tau,train_auc,train_f1,train_size,train_tau,layer0_size
684,tanh,HLA-A0301,19970,10,12.6317741871,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [128]}",0.746834535396,0.455970361926,0.350825709785,0.971272909491,0.778323814584,13314,0.725721005924,128
685,tanh,HLA-A0301,19970,32,12.5024981499,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [4]}",0.773765792407,0.579976442874,0.393292423417,0.912664406222,0.764465225015,13314,0.601169168978,4
686,tanh,HLA-A0301,19970,32,12.4961209297,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [8]}",0.770939035628,0.588104749223,0.384931305002,0.937140193529,0.812062937063,13314,0.646643606867,8
687,tanh,HLA-A0301,19970,32,12.4478788376,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [16]}",0.747389644806,0.551545175749,0.35377068123,0.96769116808,0.84811029237,13314,0.71328036672,16
688,tanh,HLA-A0301,19970,32,12.8799920082,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [64]}",0.753843335676,0.569702394272,0.364509657012,0.984010947908,0.903678503083,13314,0.788758741506,64
689,tanh,HLA-A0301,19970,32,13.4075260162,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [128]}",0.762194316631,0.527579162411,0.365995814574,0.988771621395,0.904434432061,13314,0.815840517023,128
690,tanh,HLA-A0301,19970,64,13.9292221069,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [4]}",0.772748378569,0.57156331054,0.386578944159,0.914210576089,0.77167896679,13314,0.598708898375,4
691,tanh,HLA-A0301,19970,64,13.9350380898,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [8]}",0.761470194875,0.550932568149,0.379037669863,0.944521687036,0.798038013489,13314,0.654503208596,8
692,tanh,HLA-A0301,19970,64,13.9098989964,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [16]}",0.769051157608,0.562814070352,0.38700892939,0.968340596857,0.850190839695,13314,0.712400142531,16
693,tanh,HLA-A0301,19970,64,13.4392559528,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [64]}",0.751486018277,0.55762594893,0.346318322491,0.989393164938,0.927113702624,13314,0.815045803464,64
694,tanh,HLA-A0301,19970,64,13.6164791584,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [128]}",0.747839754031,0.497632824829,0.350922745617,0.984863350842,0.874219228414,13314,0.799437380957,128
695,tanh,HLA-A0301,19970,128,15.5988130569,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [4]}",0.786455431596,0.599216409311,0.407970654455,0.911765312908,0.759113652609,13314,0.596979711766,4
696,tanh,HLA-A0301,19970,128,15.7180349827,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [8]}",0.783543915631,0.590178773478,0.40009738192,0.943219326438,0.814814814815,13314,0.659040617001,8
697,tanh,HLA-A0301,19970,128,15.8304510117,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [16]}",0.774706695267,0.598105548038,0.384567782585,0.972265168575,0.874842839182,13314,0.7314039334,16
698,tanh,HLA-A0301,19970,128,15.7856791019,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [64]}",0.771151464917,0.584822464609,0.377241085139,0.984998881935,0.902115211521,13314,0.798934240935,64
699,tanh,HLA-A0301,19970,128,14.8853940964,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [128]}",0.763813191768,0.537093495935,0.365751597454,0.982259451659,0.878962536023,13314,0.79505010286,128
700,tanh,HLA-A0301,19970,5,11.9218308926,True,2595.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [4]}",0.847393439993,0.693270060397,0.503795782296,0.885927878843,0.715635333018,13314,0.560584948456,4
701,tanh,HLA-A0301,19970,5,11.8845539093,True,2595.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [8]}",0.836694857319,0.668486248163,0.481421081511,0.896209993193,0.738632419299,13314,0.569188105872,8
702,tanh,HLA-A0301,19970,5,11.9518640041,True,2595.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [16]}",0.836287456602,0.682926829268,0.473727505751,0.906086601852,0.755600814664,13314,0.590171608043,16
703,tanh,HLA-A0301,19970,5,12.0634701252,True,2595.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [64]}",0.828289984703,0.67151675485,0.469362694647,0.929979404383,0.798144376556,13314,0.63351850812,64
704,tanh,HLA-A0301,19970,5,12.3694269657,True,2595.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [128]}",0.798189189586,0.607992388202,0.420644310586,0.956237899168,0.821258399511,13314,0.68913378308,128
705,tanh,HLA-A0301,19970,10,12.0596401691,True,2595.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [4]}",0.834265583166,0.667254297047,0.476323399732,0.898320671498,0.733878504673,13314,0.578577849919,4
706,tanh,HLA-A0301,19970,10,11.9703950882,True,2595.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [8]}",0.839610674496,0.671370050068,0.477621117556,0.917687213561,0.764837231167,13314,0.606285066075,8
707,tanh,HLA-A0301,19970,10,11.9525010586,True,2595.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [16]}",0.810085027378,0.613528855251,0.434155774544,0.933631674571,0.785001217434,13314,0.637816685033,16
708,tanh,HLA-A0301,19970,10,12.2653250694,True,2595.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [64]}",0.789531203272,0.603975876703,0.400773104236,0.965460260784,0.857339291853,13314,0.717604619674,64
709,tanh,HLA-A0301,19970,10,12.735450983,True,2595.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [128]}",0.805069611327,0.648957907642,0.417388769429,0.975362061001,0.864688487815,13314,0.753844697169,128
710,tanh,HLA-A0301,19970,32,12.6226601601,True,2595.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [4]}",0.819172224086,0.64592462752,0.453533196217,0.907784679855,0.759679266896,13314,0.591846061604,4
711,tanh,HLA-A0301,19970,32,12.5813999176,True,2595.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [8]}",0.816273814168,0.641534988713,0.429636210666,0.941939615479,0.811989736412,13314,0.6489415491,8
712,tanh,HLA-A0301,19970,32,12.5342159271,True,2595.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [16]}",0.794649595408,0.597179058092,0.404616812865,0.964319571315,0.842055072118,13314,0.711607556887,16
713,tanh,HLA-A0301,19970,32,12.9494078159,True,2595.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [64]}",0.783918070506,0.60195035461,0.401147377158,0.986564792778,0.905937433496,13314,0.807102369574,64
714,tanh,HLA-A0301,19970,32,13.4074449539,True,2595.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [128]}",0.762442876104,0.530244530245,0.370164270021,0.981170119078,0.858776727996,13314,0.808642470536,128
715,tanh,HLA-A0301,19970,64,13.9833199978,True,2595.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [4]}",0.823206407086,0.670462010072,0.452442450318,0.912736806661,0.761551823972,13314,0.593351481107,4
716,tanh,HLA-A0301,19970,64,14.0082528591,True,2595.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [8]}",0.814944031106,0.641354071363,0.422616389553,0.942717050762,0.805617844919,13314,0.652175931321,8
717,tanh,HLA-A0301,19970,64,13.9892559052,True,2595.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [16]}",0.784754428604,0.610220874838,0.396002302162,0.967088024998,0.866520307355,13314,0.717508385766,16
718,tanh,HLA-A0301,19970,64,13.5451569557,True,2595.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [64]}",0.771441923259,0.577639751553,0.38768189358,0.988859930961,0.92477976056,13314,0.816807649552,64
719,tanh,HLA-A0301,19970,64,13.8476760387,True,2595.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [128]}",0.785921828248,0.618276085548,0.409013176959,0.984206612466,0.883531685485,13314,0.817886145172,128
720,tanh,HLA-A0301,19970,128,15.7850399017,True,2595.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [4]}",0.814862611686,0.648660615453,0.44279265179,0.916950550159,0.777348191949,13314,0.600910144482,4
721,tanh,HLA-A0301,19970,128,15.7801120281,True,2595.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [8]}",0.805326570815,0.611416288512,0.414628168985,0.945981191365,0.804098560625,13314,0.658636045217,8
722,tanh,HLA-A0301,19970,128,15.8830778599,True,2595.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [16]}",0.772440512968,0.590059279526,0.374216959998,0.97183466102,0.855091540026,13314,0.725306575327,16
723,tanh,HLA-A0301,19970,128,15.9849970341,True,2595.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [64]}",0.780733756471,0.612118531623,0.40679822912,0.988278729323,0.911197724639,13314,0.816566780656,64
724,tanh,HLA-A0301,19970,128,14.9262521267,True,2595.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [128]}",0.732932055519,0.463251670379,0.340196089229,0.960415334952,0.761878903068,13314,0.760391191016,128
725,tanh,HLA-A0301,19970,5,11.8259038925,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [4]}",0.84095305758,0.664959254948,0.492761525512,0.889664095602,0.709901851162,13314,0.561449306849,4
726,tanh,HLA-A0301,19970,5,11.8468928337,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [8]}",0.838512802685,0.666972056803,0.49107254177,0.895388245047,0.722786647315,13314,0.576698256151,8
727,tanh,HLA-A0301,19970,5,11.8668608665,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [16]}",0.836617435496,0.661395348837,0.471540739133,0.906364619538,0.739802751735,13314,0.592783787488,16
728,tanh,HLA-A0301,19970,5,11.9828078747,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [64]}",0.807614410984,0.649440488301,0.434208318859,0.944121998673,0.820912124583,13314,0.660275785525,64
729,tanh,HLA-A0301,19970,5,12.2652010918,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [128]}",0.801985186625,0.626366272585,0.429250387808,0.954402608105,0.826786559394,13314,0.692627512995,128
730,tanh,HLA-A0301,19970,10,11.8586058617,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [4]}",0.837579186585,0.66019845645,0.481884693983,0.898228858888,0.741588785047,13314,0.578168755491,4
731,tanh,HLA-A0301,19970,10,11.8825449944,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [8]}",0.837462041801,0.669100867184,0.472502387525,0.919964027162,0.76924899313,13314,0.612514196468,8
732,tanh,HLA-A0301,19970,10,12.0678839684,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [16]}",0.816309944352,0.644203059189,0.446510666986,0.93560679649,0.798984537272,13314,0.644329724016,16
733,tanh,HLA-A0301,19970,10,12.1896569729,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [64]}",0.764923056371,0.562470532768,0.392083499866,0.970390623196,0.871056241427,13314,0.72385727979,64
734,tanh,HLA-A0301,19970,10,12.7365410328,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [128]}",0.797292209695,0.624711848778,0.41259561875,0.980084580406,0.893158596179,13314,0.77171896335,128
735,tanh,HLA-A0301,19970,32,12.494145155,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [4]}",0.822967411485,0.655324790102,0.460385496186,0.906919668494,0.754323674264,13314,0.597551081999,4
736,tanh,HLA-A0301,19970,32,12.4828641415,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [8]}",0.81312831225,0.621050130672,0.43769179666,0.937099952796,0.77377860235,13314,0.643120033354,8
737,tanh,HLA-A0301,19970,32,12.4351429939,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [16]}",0.796322159796,0.619802435102,0.412413697945,0.966327927881,0.858123569794,13314,0.717810676049,16
738,tanh,HLA-A0301,19970,32,12.9065790176,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [64]}",0.767482581355,0.539467068879,0.37028077771,0.972627512223,0.853235014272,13314,0.764189500877,64
739,tanh,HLA-A0301,19970,32,13.3435850143,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [128]}",0.758401608755,0.482566248257,0.362152159839,0.979126959715,0.843048195811,13314,0.792768311075,128
740,tanh,HLA-A0301,19970,64,13.9817221165,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [4]}",0.817490753658,0.656290531777,0.446158627637,0.915566279055,0.77250335871,13314,0.59639192697,4
741,tanh,HLA-A0301,19970,64,13.9652490616,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [8]}",0.803950992492,0.631390935477,0.423293920876,0.945996291125,0.82331838565,13314,0.656128088028,8
742,tanh,HLA-A0301,19970,64,13.9967029095,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [16]}",0.780667112981,0.598627407571,0.402049903545,0.969034123509,0.867781155015,13314,0.720728789698,16
743,tanh,HLA-A0301,19970,64,13.3966948986,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [64]}",0.786321081962,0.600223964166,0.403772567533,0.985387567961,0.908212560386,13314,0.803607190616,64
744,tanh,HLA-A0301,19970,64,13.6727261543,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [128]}",0.790214134594,0.622203281483,0.405440653324,0.985751429172,0.887775960752,13314,0.820201425085,128
745,tanh,HLA-A0301,19970,128,15.6654350758,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [4]}",0.816309033507,0.643989013311,0.450997358745,0.912085645331,0.774816788807,13314,0.596661667009,4
746,tanh,HLA-A0301,19970,128,15.5895090103,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [8]}",0.807425157639,0.627816981562,0.421412839653,0.944519638325,0.822537112011,13314,0.657225739543,8
747,tanh,HLA-A0301,19970,128,15.6218950748,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [16]}",0.77199541339,0.562545191612,0.389148002107,0.971596681725,0.859549228944,13314,0.725126625174,16
748,tanh,HLA-A0301,19970,128,15.9594881535,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [64]}",0.778958620819,0.557939914163,0.381120246674,0.983845192003,0.884514435696,13314,0.805649400129,64
749,tanh,HLA-A0301,19970,128,15.082310915,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [128]}",0.789766606095,0.62472599737,0.399925430471,0.985756437133,0.903090623363,13314,0.823498722114,128
750,tanh,HLA-B7301,115,5,0.957446098328,True,3770.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [4]}",0.864705882353,0.571428571429,0.48225749162,0.951907131012,0.714285714286,76,0.455519145149,4
751,tanh,HLA-B7301,115,5,0.956057071686,True,3770.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [8]}",0.741176470588,0.333333333333,0.43236878559,0.986733001658,0.705882352941,76,0.617099521164,8
752,tanh,HLA-B7301,115,5,0.958574056625,True,3770.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [16]}",0.864705882353,0.4,0.442346526796,0.965174129353,0.842105263158,76,0.629991572442,16
753,tanh,HLA-B7301,115,5,0.960394144058,True,3770.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [64]}",0.894117647059,0.444444444444,0.48225749162,0.988391376451,0.777777777778,76,0.666948786105,64
754,tanh,HLA-B7301,115,5,0.962522983551,True,3770.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [128]}",0.870588235294,0.444444444444,0.505538887767,0.998341625207,0.888888888889,76,0.737425333091,128
755,tanh,HLA-B7301,115,10,0.948977947235,True,3770.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [4]}",0.711764705882,0.222222222222,0.399109648237,0.95688225539,0.666666666667,76,0.653197264742,4
756,tanh,HLA-B7301,115,10,0.961836099625,True,3770.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [8]}",0.747058823529,0.181818181818,0.362524597149,0.990049751244,0.823529411765,76,0.680700307468,8
757,tanh,HLA-B7301,115,10,0.967894077301,True,3770.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [16]}",0.8,0.222222222222,0.448998354267,0.998341625207,0.888888888889,76,0.711641230535,16
758,tanh,HLA-B7301,115,10,0.972962856293,True,3770.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [64]}",0.770588235294,0.0,0.419065130649,0.993366500829,0.941176470588,76,0.740863213431,64
759,tanh,HLA-B7301,115,10,1.29687213898,True,3770.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [128]}",0.688235294118,0.25,0.359198683414,0.995024875622,0.888888888889,76,0.692732888661,128
760,tanh,HLA-B7301,115,32,1.06870913506,True,3770.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [4]}",0.788235294118,0.222222222222,0.442346526796,1.0,0.941176470588,76,0.744301093772,4
761,tanh,HLA-B7301,115,32,0.979501008987,True,3770.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [8]}",0.870588235294,0.222222222222,0.455650181738,1.0,1.0,76,0.783836717691,8
762,tanh,HLA-B7301,115,32,0.970037937164,True,3770.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [16]}",0.776470588235,0.2,0.462302009208,1.0,0.941176470588,76,0.774382546754,16
763,tanh,HLA-B7301,115,32,0.979892015457,True,3770.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [64]}",0.847058823529,0.4,0.528820283914,0.998341625207,0.941176470588,76,0.788993538202,64
764,tanh,HLA-B7301,115,32,0.988566875458,True,3770.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [128]}",0.864705882353,0.545454545455,0.492235232826,1.0,1.0,76,0.78211777752,128
765,tanh,HLA-B7301,115,64,0.99266409874,True,3770.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [4]}",0.782352941176,0.4,0.42571695812,1.0,1.0,76,0.78211777752,4
766,tanh,HLA-B7301,115,64,0.985921144485,True,3770.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [8]}",0.811764705882,0.333333333333,0.435694699326,1.0,1.0,76,0.764068905731,8
767,tanh,HLA-B7301,115,64,0.990694999695,True,3770.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [16]}",0.811764705882,0.4,0.412413303179,1.0,1.0,76,0.795869298883,16
768,tanh,HLA-B7301,115,64,0.996504068375,True,3770.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [64]}",0.852941176471,0.461538461538,0.419065130649,1.0,1.0,76,0.806182939905,64
769,tanh,HLA-B7301,115,64,1.00162696838,True,3770.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [128]}",0.752941176471,0.363636363636,0.382480079561,1.0,1.0,76,0.804463999735,128
770,tanh,HLA-B7301,115,128,1.03706097603,True,3770.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [4]}",0.847058823529,0.444444444444,0.468953836679,1.0,1.0,76,0.797588239054,4
771,tanh,HLA-B7301,115,128,1.02905583382,True,3770.0,[8],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [8]}",0.829411764706,0.4,0.415739216914,1.0,1.0,76,0.811339760417,8
772,tanh,HLA-B7301,115,128,1.03471899033,True,3770.0,[16],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [16]}",0.782352941176,0.363636363636,0.392457820767,1.0,1.0,76,0.808761350161,16
773,tanh,HLA-B7301,115,128,1.0362200737,True,3770.0,[64],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [64]}",0.829411764706,0.2,0.422391044385,1.0,1.0,76,0.811339760417,64
774,tanh,HLA-B7301,115,128,1.01767992973,True,3770.0,[128],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [128]}",0.8,0.363636363636,0.409087389443,1.0,1.0,76,0.811339760417,128
775,tanh,HLA-B7301,115,5,0.846676111221,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [4]}",0.752941176471,0.5,0.442346526796,0.955223880597,0.2,76,0.504508940005,4
776,tanh,HLA-B7301,115,5,0.849379062653,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [8]}",0.735294117647,0.25,0.345895028472,0.971807628524,0.714285714286,76,0.556077145116,8
777,tanh,HLA-B7301,115,5,0.848488092422,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [16]}",0.558823529412,0.0,0.26939901256,0.971807628524,0.8,76,0.558655555372,16
778,tanh,HLA-B7301,115,5,0.845506906509,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [64]}",0.664705882353,0.142857142857,0.282702667501,0.960199004975,0.705882352941,76,0.66608931602,64
779,tanh,HLA-B7301,115,5,0.849256038666,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [128]}",0.705882352941,0.444444444444,0.329265459796,0.988391376451,0.941176470588,76,0.666948786105,128
780,tanh,HLA-B7301,115,10,0.854001045227,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [4]}",0.641176470588,0.285714285714,0.286028581237,0.971807628524,0.666666666667,76,0.638586273294,4
781,tanh,HLA-B7301,115,10,0.861759901047,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [8]}",0.8,0.222222222222,0.385805993296,0.988391376451,0.941176470588,76,0.66780825619,8
782,tanh,HLA-B7301,115,10,0.861223936081,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [16]}",0.729411764706,0.222222222222,0.349220942208,0.993366500829,0.823529411765,76,0.670386666446,16
783,tanh,HLA-B7301,115,10,0.856853961945,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [64]}",0.823529411765,0.25,0.452324268002,0.986733001658,0.941176470588,76,0.694451828831,64
784,tanh,HLA-B7301,115,10,0.863919973373,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 10, 'layer_sizes': [128]}",0.7,0.333333333333,0.286028581237,0.995024875622,0.888888888889,76,0.695311298916,128
785,tanh,HLA-B7301,115,32,0.861466884613,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [4]}",0.917647058824,0.444444444444,0.48225749162,0.995024875622,0.888888888889,76,0.620537401505,4
786,tanh,HLA-B7301,115,32,0.860032081604,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [8]}",0.794117647059,0.181818181818,0.399109648237,0.998341625207,0.888888888889,76,0.703905999768,8
787,tanh,HLA-B7301,115,32,0.860155105591,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [16]}",0.723529411765,0.166666666667,0.379154165825,0.998341625207,0.941176470588,76,0.748598444198,16
788,tanh,HLA-B7301,115,32,0.861534833908,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [64]}",0.729411764706,0.307692307692,0.362524597149,1.0,0.941176470588,76,0.750317384368,64
789,tanh,HLA-B7301,115,32,0.866057157516,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 32, 'layer_sizes': [128]}",0.8,0.375,0.409087389443,1.0,0.941176470588,76,0.782977247605,128
790,tanh,HLA-B7301,115,64,0.862893819809,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [4]}",0.811764705882,0.428571428571,0.435694699326,1.0,0.941176470588,76,0.733127982665,4
791,tanh,HLA-B7301,115,64,0.856600999832,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [8]}",0.805882352941,0.363636363636,0.48225749162,1.0,0.941176470588,76,0.752036324539,8
792,tanh,HLA-B7301,115,64,0.866178035736,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [16]}",0.764705882353,0.461538461538,0.389131907031,1.0,0.941176470588,76,0.773523076668,16
793,tanh,HLA-B7301,115,64,0.876658916473,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [64]}",0.835294117647,0.363636363636,0.402435561973,1.0,0.941176470588,76,0.795869298883,64
794,tanh,HLA-B7301,115,64,0.880835056305,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 64, 'layer_sizes': [128]}",0.788235294118,0.266666666667,0.392457820767,1.0,1.0,76,0.795009828798,128
795,tanh,HLA-B7301,115,128,0.897656202316,False,,[4],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [4]}",0.752941176471,0.428571428571,0.332591373531,1.0,1.0,76,0.811339760417,4
796,tanh,HLA-B7301,115,128,0.885926008224,False,,[8],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [8]}",0.817647058824,0.461538461538,0.399109648237,1.0,1.0,76,0.786415127946,8
797,tanh,HLA-B7301,115,128,0.890338897705,False,,[16],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [16]}",0.729411764706,0.266666666667,0.329265459796,1.0,1.0,76,0.80188558948,16
798,tanh,HLA-B7301,115,128,0.88800907135,False,,[64],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [64]}",0.782352941176,0.307692307692,0.392457820767,1.0,1.0,76,0.806182939905,64
799,tanh,HLA-B7301,115,128,0.881392002106,False,,[128],"{'activation': 'tanh', 'embedding_output_dim': 128, 'layer_sizes': [128]}",0.758823529412,0.285714285714,0.352546855943,1.0,1.0,76,0.807042409991,128
800,tanh,HLA-B7301,115,5,0.877158880234,True,3782.0,[4],"{'activation': 'tanh', 'embedding_output_dim': 5, 'layer_sizes': [4]}",0.705882352941,0.0,0.325744807777,0.925373134328,0.714285714286,76,0.503299151254,4
